数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,baseline_candidate,sensitivity_selected_count,sensitivity_selected_share,PotentialUse_CRITIC_percentile,ActualUse_type_percentile,DormantScore_rule,robustness_rank
1212,崇明区市场监管局智慧食安－经营主体信息,民生服务,数据接口,无条件开放,0,0,0.0,0.6202956284725862,0.7129780309194467,-0.09268240244686043,2673.6227067826817
12187,青浦区历年工业总产值,城市建设,数据接口,无条件开放,0,0,0.0,0.7036376978718943,0.7965825874694874,-0.09294488959759306,2673.6228116154734
O2813838222025100,宝山区电子测量仪器制造企业名录,工业制造,数据接口,无条件开放,0,0,0.0,0.0307160079672921,0.1236777868185516,-0.0929617788512595,2673.622916448265
11445,浦东新区综合医院,卫生健康,数据产品,无条件开放,0,0,0.0,0.5439773561169934,0.6369536996971008,-0.09297634358010742,2673.623021281057
13785,金山区教育事业基本情况,教育科技,数据产品,有条件开放,0,0,0.0,0.1833525526784778,0.2765036780614452,-0.09315112538296741,2673.6231261138482
O1928138392025644,上海市普陀第二次经济普查主要数据公报,经济建设,数据产品,无条件开放,0,0,0.0,0.0718104623126113,0.1649718736477715,-0.09316141133516019,2673.62323094664
O5915184142025243,门急诊自负段标准和共负段报销比例,卫生健康,数据产品,无条件开放,0,0,0.0,0.2673236188279694,0.3605581999134574,-0.09323458108548799,2673.6233357794317
O5915184142025191,调整支付办法耗材条目,卫生健康,数据产品,无条件开放,0,0,0.0,0.3062165845476465,0.3997187364777153,-0.09350215193006878,2673.6234406122235
6188,青浦区街镇社区文化活动中心基本情况一览表,民生服务,数据产品,无条件开放,0,0,0.0,0.9049166579306008,0.9984855041107744,-0.09356884618017358,2673.623545445015
O1928138392025341,虹口区江湾镇街道办事处2025年实事项目计划,城市建设,数据接口,无条件开放,0,0,0.0,0.3877764964881015,0.4814890154597233,-0.0937125189716218,2673.623650277807
O5915184122025090,上海高职院校学生技能大赛获奖名单,教育科技,数据产品,无条件开放,0,0,0.0,0.1817800608030191,0.2755300735612289,-0.0937500127582098,2673.6237551105987
O1928138422025042,黄浦区淮海中路街道设备报警数据表,社会发展,数据接口,有条件开放,0,0,0.0,0.1965614844323304,0.2903783563873067,-0.09381687195497629,2673.6238599433905
12281,青浦区全区湖泊情况,资源环境,数据接口,无条件开放,0,0,0.0,0.700912045287766,0.7947518307567127,-0.09383978546894678,2673.6239647761818
8551,静安区旅游服务中心信息,文化休闲,数据产品,无条件开放,0,0,0.0,0.782052626061432,0.8762440501947208,-0.09419142413328885,2673.6240696089735
AQ2002018083,浦东新区建设项目环保设施竣工验收审批信息,资源环境,数据产品,有条件开放,0,0,0.0,0.6168361463465772,0.7111639982691476,-0.09432785192257032,2673.6241744417653
O2813840292026036,闵行区农业总产值,农业农村,数据接口,无条件开放,0,0,0.0,0.0697138064786665,0.1642595606183889,-0.0945457541397224,2673.624279274557
O5485687462025016,水产投入品使用情况信息,民生服务,数据接口,无条件开放,0,0,0.0,0.1050424572806373,0.1998576078112286,-0.09481515053059131,2673.6243841073488
1049,建设工程扬尘与噪声在线监测管理系统项目,资源环境,数据接口,有条件开放,0,0,0.0,0.7973582136492294,0.8921887713588283,-0.09483055770959892,2673.6244889401405
AA4002016035,上海开放大学总校分校联系方式,教育科技,数据接口,无条件开放,0,0,0.0,0.8854177586749135,0.9802685109845404,-0.09485075230962692,2673.6245937729323
AB9002015053,非居民用水定额产品,资源环境,数据产品,无条件开放,0,0,0.0,0.8101478142362931,0.9050194720900044,-0.09487165785371132,2673.624698605724
O1928138392025327,虹口区宠物寄养店信息,民生服务,数据接口,无条件开放,0,0,0.0,0.4217423209980082,0.516680227827502,-0.09493790682949382,2673.6248034385158
O5915184132025182,人防工程竣工验收备案信息,城市建设,数据产品,无条件开放,0,0,0.0,0.2609288185344375,0.3559065339679792,-0.09497771543354172,2673.624908271307
12726,青浦区规上服务业战新,经济建设,数据接口,无条件开放,0,0,0.0,0.7030087011217109,0.798006509357201,-0.09499780823549009,2673.625013104099
12492,金山区重点医疗指标统计-门急诊费用,卫生健康,数据产品,无条件开放,0,0,0.0,0.463989936051997,0.5590653396797923,-0.09507540362779532,2673.6251179368905
6947,杨浦区法律服务工作者人员信息,机构团体,数据接口,无条件开放,0,0,0.0,0.8027046860257888,0.8978844589096827,-0.0951797728838939,2673.6252227696823
O2813838222025096,宝山区电线、电缆制造企业名录,工业制造,数据接口,无条件开放,0,0,0.0,0.0284096865499528,0.1236777868185516,-0.0952681002685988,2673.625327602474
11415,浦东新区文化馆,教育科技,数据产品,无条件开放,0,0,0.0,0.4526679945486948,0.5480311553440069,-0.09536316079531215,2673.625432435266
O2813838222025075,宝山区低温仓储企业名录,经济建设,数据接口,无条件开放,0,0,0.0,0.0283048537582555,0.1236777868185516,-0.0953729330602961,2673.6255372680575
O5485687422025008,就业见习基地列表,社保就业,数据产品,无条件开放,0,0,0.0,0.339238913932278,0.4347684984855041,-0.09552958455322608,2673.6256421008493
840,刘海粟美术馆艺术讲座详情,文化休闲,数据接口,无条件开放,0,0,0.0,0.8484117832057868,0.944060211554109,-0.09564842834832221,2673.625746933641
O5915184122025057,上海高校思政课教师教学大比武获奖名单,教育科技,数据产品,无条件开放,0,0,0.0,0.2466715588636125,0.342384249242752,-0.09571269037913951,2673.6258517664323
12732,青浦区金融业指标统计,经济建设,数据接口,无条件开放,0,0,0.0,0.7025893699549219,0.7983116354759967,-0.09572226552107477,2673.625956599224
5424,宝山区国有建设用地土地使用权出让结果,城市建设,数据产品,无条件开放,0,0,0.0,0.6621239123597862,0.7578970142795327,-0.09577310191974653,2673.626061432016
AQ2002018008,浦东新区制定或调整起讫站均在区境内公交票价,民生服务,数据产品,无条件开放,0,0,0.0,0.7443128210504246,0.8401125054089139,-0.09579968435848929,2673.6261662648076
8194,普陀区涉企行政事业性收费目录清单,民生服务,数据产品,无条件开放,0,0,0.0,0.526575112695251,0.6224578104716573,-0.09588269777640623,2673.6262710975993
O1928138392025325,虹口区殡葬店信息,民生服务,数据接口,无条件开放,0,0,0.0,0.4178635077052102,0.5138323840520749,-0.09596887634686468,2673.626375930391
O2813838222025085,宝山区电光源制造企业名录,工业制造,数据接口,无条件开放,0,0,0.0,0.0276758570080721,0.1236777868185516,-0.0960019298104795,2673.626480763183
11383,浦东新区职业中学信息,教育科技,数据产品,无条件开放,0,0,0.0,0.4588531292588321,0.5549545651233232,-0.0961014358644911,2673.6265855959746
O1928138392025238,虹口区楼宇基础信息表(科委)_嘉兴路街道,城市建设,数据接口,有条件开放,0,0,0.0,0.4702799035538316,0.5664157851912124,-0.0961358816373808,2673.6266904287663
1835,徐汇区初中信息一览表,教育科技,数据产品,有条件开放,0,0,0.0,0.5320264178635077,0.6282994374729555,-0.09627301960944779,2673.6267952615576
O5485687422025009,职业技能评价机构查询,社保就业,数据产品,无条件开放,0,0,0.0,0.2359786141104937,0.332323669407183,-0.0963450552966893,2673.6269000943494
240,闵行区电力营业点,公共安全,数据产品,无条件开放,0,0,0.0,0.6601320893175385,0.7568152315015145,-0.096683142183976,2673.627004927141
1309,上海废油脂管理产生单位信息,城市建设,数据接口,有条件开放,0,0,0.0,0.6127476674703848,0.7096216436126932,-0.09687397614230842,2673.627109759933
AA9002017009,长者照护之家,民生服务,数据产品,无条件开放,0,0,0.0,0.7981968759828074,0.8952834270878408,-0.09708655110503339,2673.6272145927246
O1928138402025128,闵行区人才奖信息,教育科技,数据接口,有条件开放,0,0,0.0,0.3625117936890659,0.4598250610252237,-0.0973132673361578,2673.6273194255164
O5915184122025103,上海师范院校教师智慧教学大赛获奖人员名单,教育科技,数据产品,无条件开放,0,0,0.0,0.1925778383478352,0.2899177845088706,-0.09733994616103542,2673.627424258308
O8065471362025030,景区监控点表,文化休闲,数据接口,有条件开放,0,0,0.0,0.213229898312192,0.3106183889340927,-0.09738849062190072,2673.6275290911
2976,市民健身步道信息,文化休闲,数据接口,无条件开放,0,0,0.0,0.8154942866128525,0.9131407648494712,-0.09764647823661865,2673.6276339238916
O1928138402025169,静安区上海软件和信息技术服务业百强企业,社会发展,数据产品,无条件开放,0,0,0.0,0.3078939092148023,0.4055603634790134,-0.09766645426421111,2673.627738756683
735,长宁区食品、药械安全抽检统计,卫生健康,数据接口,无条件开放,0,0,0.0,0.8138169619456966,0.911513425549227,-0.09769646360353035,2673.6278435894747
6041,职工参保情况表,社会发展,数据接口,有条件开放,0,0,0.0,0.622392284306531,0.7200976403580146,-0.09770535605148356,2673.6279484222664
O5915184212025074,浦东新区公交首末班时间,道路交通,数据产品,无条件开放,0,0,0.0,0.3930181360729636,0.4909130246646473,-0.09789488859168372,2673.628053255058
O2813840292026041,闵行区莘庄镇资产合同版本,经济建设,数据接口,无条件开放,0,0,0.0,0.0855435580249502,0.1834825061025223,-0.09793894807757211,2673.62815808785
11410,浦东新区公共设施点位信息,民生服务,数据产品,无条件开放,0,0,0.0,0.4653527623440612,0.5633924707918649,-0.09803970844780374,2673.6282629206416
AH1002017078,地面交叉口5分钟流量信息,道路交通,数据产品,无条件开放,0,0,0.0,0.8678058496697767,0.9660320207702292,-0.09822617110045251,2673.6283677534334
10821,金山区2023年旅游景区开放时间表,文化休闲,数据产品,无条件开放,0,0,0.0,0.7647552154313869,0.8630463003028992,-0.09829108487151228,2673.628472586225
8721,闵行区体育彩票网点（2021年度）,文化休闲,数据产品,无条件开放,0,0,0.0,0.5205996435685082,0.6189961055819991,-0.09839646201349095,2673.628577419017
O6774177602025005,近年参与人防工程项目的防护设备企业信息,城市建设,数据接口,无条件开放,0,0,0.0,0.0658349931858685,0.1642595606183889,-0.0984245674325204,2673.628682251808
14223,徐汇区总部企业,经济建设,数据产品,无条件开放,0,0,0.0,0.386728168571129,0.4852877542189528,-0.0985595856478238,2673.6287870846
O2813838442025190,长宁区快餐服务单位变更信息,经济建设,数据接口,有条件开放,0,0,0.0,0.2826292064157668,0.3813059397884459,-0.09867673337267913,2673.6288919173917
O2813840012025008,静安区人事任免信息,机构团体,数据接口,无条件开放,0,0,0.0,0.0847048956913722,0.1834825061025223,-0.09877761041115012,2673.6289967501834
O1928138392025342,虹口区酒吧信息,民生服务,数据接口,无条件开放,0,0,0.0,0.4060174022434217,0.5048820179007323,-0.09886461565731058,2673.629101582975
9070,上海市民终身学习人文行走主题线路信息,教育科技,数据接口,无条件开放,0,0,0.0,0.7430548275500577,0.8419446704637917,-0.09888984291373404,2673.629206415767
14044,上海市奉贤区大数据平台_化工企业数据表,资源环境,数据接口,有条件开放,0,0,0.0,0.3125065520494811,0.4114117168429617,-0.0989051647934806,2673.6293112485587
O1928138422025268,黄浦区一张图环卫公厕,民生服务,数据接口,无条件开放,0,0,0.0,0.168780794632561,0.2676973148901546,-0.0989165202575936,2673.6294160813504
5943,静安区体质指导中心与健康驿站一览表,卫生健康,数据产品,无条件开放,0,0,0.0,0.7675857008072124,0.8667243617481609,-0.09913866094094848,2673.6295209141417
O1928138392025337,虹口区婚庆典礼店信息,民生服务,数据接口,无条件开放,0,0,0.0,0.4358947478771359,0.5354963384865744,-0.09960159060943852,2673.6296257469335
AB6002015037,本市各类会展信息,经济建设,数据产品,无条件开放,0,0,0.0,0.8386623335779432,0.938338381652964,-0.09967604807502084,2673.629730579725
8436,普陀区一般公共预算收入决算表,经济建设,数据产品,无条件开放,0,0,0.0,0.6014257259670825,0.7012115967113803,-0.09978587074429779,2673.629835412517
1259,崇明区东平镇企业信息,城市建设,数据产品,无条件开放,0,0,0.0,0.5725967082503407,0.672436174816097,-0.09983946656575626,2673.6299402453087
O9780654702025010,园区知识产权集中托管项目名单,经济建设,数据接口,无条件开放,0,0,0.0,0.2221406856064577,0.3220097640358014,-0.0998690784293437,2673.6300450781005
AQ1002018022,静安区0-2岁儿童全程管理信息,卫生健康,数据产品,无条件开放,0,0,0.0,0.7979872103994129,0.8978797057550844,-0.09989249535567146,2673.630149910892
O5915184122025116,健康自管小组信息,卫生健康,数据产品,无条件开放,0,0,0.0,0.2663801237026942,0.3662916486369537,-0.09991152493425948,2673.630254743684
671,黄浦区老年活动室基本情况一览表,公共安全,数据产品,无条件开放,0,0,0.0,0.638326868644512,0.7384249242752056,-0.10009805563069352,2673.6303595764757
1248,崇明区开办物流公司一件事,民生服务,数据接口,有条件开放,0,0,0.0,0.6082398574274033,0.7084011391375101,-0.10016128171010685,2673.630464409267
12445,金山区发热门诊统计-日度,卫生健康,数据产品,有条件开放,0,0,0.0,0.3876716636964042,0.4878840328861965,-0.10021236918979226,2673.6305692420588
2104,非公司企业法人,机构团体,数据接口,有条件开放,0,0,0.0,0.8350980186602369,0.935313262815297,-0.10021524415506011,2673.6306740748505
O2813839472025030,金山区体育中心(上海市金山区竞赛训练管理中心)2024 年度决算表-一般公共预算财政拨款基本支出决算表,机构团体,数据产品,无条件开放,0,0,0.0,0.0868015515253171,0.1870402423193422,-0.10023869079402509,2673.6307789076423
O5915184142025058,市法治宣传活动信息,文化休闲,数据产品,无条件开放,0,0,0.0,0.1728692735087535,0.2731501514495889,-0.10028087794083537,2673.630883740434
783,竣工规划验收审批,城市建设,数据接口,有条件开放,0,0,0.0,0.7949470594401928,0.895240032546786,-0.10029297310659313,2673.6309885732257
AQ2002018128,浦东新区规模以上社会服务业经济指标,经济建设,数据产品,有条件开放,0,0,0.0,0.6682042142782262,0.7684984855041108,-0.10029427122588463,2673.6310934060175
O2813838222025091,宝山区电气信号设备装置制造企业名录,工业制造,数据接口,无条件开放,0,0,0.0,0.0428766118041723,0.1434092758340114,-0.1005326640298391,2673.6311982388092
6638,文化普陀云直播信息,文化休闲,数据产品,无条件开放,0,0,0.0,0.5399937100324982,0.6406317611423626,-0.10063805110986446,2673.631303071601
10721,12348公开数据（法律服务机构查询）,信用服务,数据接口,有条件开放,0,0,0.0,0.7213544396687284,0.8220097640358015,-0.10065532436707314,2673.6314079043923
O6344680942025005,统计外网-统计公报,经济建设,数据接口,无条件开放,0,0,0.0,0.0635286717685292,0.1642595606183889,-0.1007308888498597,2673.631512737184
234,闵行区体育彩票网点,文化休闲,数据产品,无条件开放,0,0,0.0,0.6241744417653842,0.7254435309389875,-0.10126908917360333,2673.631617569976
5881,浦东新区专项规划,信用服务,数据产品,有条件开放,0,0,0.0,0.5375825558234616,0.6389009086975336,-0.10131835287407198,2673.6317224027675
O2813838352025016,崇明区横沙乡两无化主体表,农业农村,数据接口,有条件开放,0,0,0.0,0.098437991403711,0.1998576078112286,-0.10141961640751761,2673.6318272355593
13613,奉贤区_工程周报,城市建设,数据接口,有条件开放,0,0,0.0,0.2687912779117308,0.3703213995117982,-0.10153012160006741,2673.631932068351
O1928138402025192,静安区曹家渡街道居委会地址信息,民生服务,数据产品,无条件开放,0,0,0.0,0.0725967082503407,0.174167027260926,-0.1015703190105853,2673.632036901143
O1928138402025202,静安区天目西路街道居委会地址信息,民生服务,数据产品,无条件开放,0,0,0.0,0.0790439249397211,0.1807659022068368,-0.10172197726711571,2673.6321417339345
5409,杨浦区街道-居委会信息,民生服务,数据产品,无条件开放,0,0,0.0,0.7999790334416605,0.9017741237559498,-0.10179509031428924,2673.6322465667263
O1928138392025183,虹口区沿街商铺信息表_在建工地,城市建设,数据接口,有条件开放,0,0,0.0,0.3964776181989726,0.4983726606997559,-0.1018950425007833,2673.6323513995176
7464,2020年闵行区幼儿园招生地段,教育科技,数据产品,无条件开放,0,0,0.0,0.5988049061746514,0.7009952401557767,-0.10219033398112531,2673.6324562323093
O2813839472025058,金山区新兴领域社会组织统计表,机构团体,数据接口,有条件开放,0,0,0.0,0.2601949889925569,0.3623881204231082,-0.10219313143055131,2673.632561065101
6123,宝山区普通高中投档分数线,教育科技,数据产品,无条件开放,0,0,0.0,0.6307789076423105,0.7330160103851147,-0.10223710274280418,2673.632665897893
2545,静安区行政处罚案件公开信息表,社会发展,数据接口,无条件开放,0,0,0.0,0.8795471223398679,0.9818958502847844,-0.10234872794491656,2673.6327707306846
8566,虹口区早餐网点数据,民生服务,数据产品,有条件开放,0,0,0.0,0.5925149386728169,0.694937256598875,-0.10242231792605805,2673.6328755634763
O5915184132025040,上海市重大工程清单,城市建设,数据产品,无条件开放,0,0,0.0,0.3394485795156725,0.4420164430982258,-0.10256786358255332,2673.632980396268
O2813839692025078,虹口区每日生活垃圾分类处置明细,民生服务,数据接口,有条件开放,0,0,0.0,0.2738232519131984,0.3764239218877135,-0.10260066997451511,2673.63308522906
O1928138392025080,虹口区公益性社会保险补贴名单_4月,民生服务,数据接口,有条件开放,0,0,0.0,0.4314917706258517,0.5342758340113913,-0.10278406338553964,2673.6331900618516
10440,崇明文化场馆信息,文化休闲,数据产品,有条件开放,0,0,0.0,0.4244679735821365,0.527260926006058,-0.1027929524239215,2673.633294894643
7193,九号线首末班车时刻信息,城市建设,数据接口,无条件开放,0,0,0.0,0.8951672083027571,0.9979658258746948,-0.10279861757193776,2673.6333997274346
5459,上海市外商直接投资实到金额,经济建设,数据接口,无条件开放,0,0,0.0,0.8553307474578048,0.9582994304312448,-0.10296868297343997,2673.6335045602264
O1928138382025030,嘉定区各机构孕产妇量,卫生健康,数据产品,无条件开放,0,0,0.0,0.2905964985847573,0.3936607529208135,-0.1030642543360562,2673.633609393018
6965,宝山区市场监督管理所,机构团体,数据产品,无条件开放,0,0,0.0,0.6502778068979977,0.7533535266118564,-0.10307571971385865,2673.63371422581
O5915184132025171,申农码信息归档,民生服务,数据接口,有条件开放,0,0,0.0,0.0804067512317853,0.1834825061025223,-0.10307575487073702,2673.6338190586016
10941,普陀区委党校现场教学课程信息,教育科技,数据产品,无条件开放,0,0,0.0,0.4615787818429605,0.5646906101254868,-0.10311182828252635,2673.6339238913934
5549,徐汇区商场信息,民生服务,数据产品,无条件开放,0,0,0.0,0.6552049481077681,0.7583297273907399,-0.10312477928297181,2673.634028724185
12186,青浦区历年财政收支,经济建设,数据接口,无条件开放,0,0,0.0,0.6926302547436838,0.7959723352318958,-0.10334208048821203,2673.634133556977
O1928138392025201,虹口区清真网点信息,民生服务,数据接口,无条件开放,0,0,0.0,0.4828598385575008,0.5864524003254679,-0.10359256176796705,2673.634238389768
AQ2002018122,浦东新区规模以上战略性新兴产业（制造业部分）,经济建设,数据产品,有条件开放,0,0,0.0,0.6921060907851976,0.7957594115101687,-0.10365332072497113,2673.63434322256
O5915184122025018,上海市职业院校学生创新创意大赛-优秀组织奖名单,教育科技,数据产品,无条件开放,0,0,0.0,0.0963413355697662,0.2000216356555603,-0.1036803000857941,2673.6344480553516
8683,闵行区区属体育场馆（2021年度）,文化休闲,数据产品,无条件开放,0,0,0.0,0.5646294160813502,0.6683254002596278,-0.10369598417827763,2673.6345528881434
O1928138382025835,青浦区上海民营制造业企业百强,经济建设,数据接口,有条件开放,0,0,0.0,0.4586434636754377,0.5623474369406021,-0.1037039732651644,2673.634657720935
O2813838352025020,崇明区横沙乡废弃物回收主表,农业农村,数据接口,有条件开放,0,0,0.0,0.0961316699863717,0.1998576078112286,-0.10372593782485691,2673.634762553727
12498,金山区重点医疗指标统计-住院统计,卫生健康,数据产品,无条件开放,0,0,0.0,0.491141629101583,0.5949805279099957,-0.10383889880841268,2673.6348673865186
9087,房管系统业务受理窗口名录,城市建设,数据接口,无条件开放,0,0,0.0,0.731103889296572,0.8350284784377543,-0.1039245891411823,2673.6349722193104
10336,嘉定区管网水水质指标信息,卫生健康,数据产品,无条件开放,0,0,0.0,0.489883635601216,0.5938987451319775,-0.10401510953076148,2673.6350770521017
12561,青浦区产业平台,经济建设,数据接口,无条件开放,0,0,0.0,0.6743893489883636,0.7784784377542717,-0.10408908876590817,2673.6351818848934
1081,电子商务交易额,经济建设,数据产品,无条件开放,0,0,0.0,0.681937309990565,0.7862397230636088,-0.10430241307304378,2673.635286717685
O1928138382025504,长宁区消防建筑,民生服务,数据接口,有条件开放,0,0,0.0,0.206310934060174,0.3106183889340927,-0.10430745487391871,2673.635391550477
12389,青浦区体育比赛获奖情况,文化休闲,数据接口,无条件开放,0,0,0.0,0.6416815179788238,0.7463384865744508,-0.10465696859562701,2673.6354963832687
653,黄浦区区域内公立医疗机构,公共安全,数据产品,无条件开放,0,0,0.0,0.6595030925673551,0.7643877109476417,-0.10488461838028662,2673.6356012160604
5458,上海市外商直接投资合同金额,经济建设,数据接口,无条件开放,0,0,0.0,0.8550162490827131,0.959926769731489,-0.10491052064877593,2673.635706048852
O2813842482025161,黄浦区数据稽核问题表,社会发展,数据接口,有条件开放,0,0,0.0,0.1854492085124227,0.2903783563873067,-0.104929147874884,2673.635810881644
1062,排污许可证企业污染源信息,资源环境,数据接口,有条件开放,0,0,0.0,0.7935842331481288,0.8986981285598047,-0.10511389541167593,2673.6359157144357
O6344680892025026,上海城市法规全书_市政府规章,城市建设,数据产品,无条件开放,0,0,0.0,0.3246671558863612,0.4297922977066205,-0.10512514182025928,2673.636020547227
O2813840012025022,静安区监管计划抽查信息,信用服务,数据接口,有条件开放,0,0,0.0,0.2761295733305378,0.3813059397884459,-0.10517636645790812,2673.6361253800187
AB9002015056,排水防汛应急类信息（物资）,资源环境,数据产品,无条件开放,0,0,0.0,0.7958905545654681,0.9011250540891388,-0.1052344995236707,2673.6362302128105
O1928138382025245,杨浦区早晚高峰拥堵指数,道路交通,数据接口,有条件开放,0,0,0.0,0.4547646503826397,0.5601098454027664,-0.10534519502012674,2673.636335045602
993,杨浦区建设和交通管理深基坑建设信息,城市建设,数据接口,无条件开放,0,0,0.0,0.8522905964985847,0.9576891781936534,-0.10539858169506866,2673.636439878394
O1928138382025843,青浦区上海市制造业百强,工业制造,数据接口,有条件开放,0,0,0.0,0.3803333682775972,0.4857607811228641,-0.10542741284526691,2673.6365447111857
O8062667812025046,地方金融组织领域相关违法金融营销宣传的监测和查处,经济建设,数据接口,有条件开放,0,0,0.0,0.3175385260509487,0.4232099267697315,-0.10567140071878284,2673.6366495439775
AQ2002018074,浦东新区挖掘城市道路审批城市道路开设道口信息,道路交通,数据产品,无条件开放,0,0,0.0,0.6362302128105671,0.7421029857204673,-0.10587277290990016,2673.636754376769
8555,静安寺街道所属居委会信息,民生服务,数据产品,无条件开放,0,0,0.0,0.7076213439563895,0.8135006490696668,-0.10587930511327726,2673.636859209561
O5915184132025216,人防工程质量安全检查信息,城市建设,数据产品,无条件开放,0,0,0.0,0.4469021910053464,0.5527909995672868,-0.10588880856194044,2673.6369640423522
6948,杨浦区信用承诺信息,信用服务,数据接口,无条件开放,0,0,0.0,0.8173812768634029,0.9233116354759968,-0.10593035861259392,2673.637068875144
O1928138402025180,静安区公办完中点位信息,教育科技,数据产品,无条件开放,0,0,0.0,0.1229688646608659,0.2289052358286456,-0.10593637116777971,2673.6371737079357
7281,浦东新区培训机构,教育科技,数据产品,有条件开放,0,0,0.0,0.5739595345424049,0.6800086542622241,-0.10604911971981923,2673.6372785407275
O5485687462025071,种子生产企业情况信息,民生服务,数据接口,有条件开放,0,0,0.0,0.1494915609602683,0.2555939788445891,-0.10610241788432082,2673.6373833735192
AQ2002018117,浦东新区投资和建设全社会固定资产投资信息,经济建设,数据产品,有条件开放,0,0,0.0,0.7019603732047385,0.8080917351795759,-0.10613136197483741,2673.637488206311
O5915184122025088,经许可开展婚前医学检查的医疗机构,卫生健康,数据产品,无条件开放,0,0,0.0,0.2748715798301708,0.3810038944180008,-0.10613231458783001,2673.6375930391027
12705,青浦区分地区能耗,经济建设,数据接口,无条件开放,0,0,0.0,0.6932592514938672,0.7994304312449145,-0.10617117975104728,2673.6376978718945
O2813838222025064,宝山区创业投资基金企业名录,社保就业,数据接口,无条件开放,0,0,0.0,0.0370059754691267,0.1434092758340114,-0.10640330036488468,2673.6378027046862
O1928138382025807,青浦区社区服务医疗保健信息表,卫生健康,数据接口,有条件开放,0,0,0.0,0.2558968445329699,0.3623881204231082,-0.10649127589013829,2673.6379075374775
2c9bd0c3673ade0a01675859b1f13e65,上海市大型仪器基本信息,教育科技,数据接口,无条件开放,0,0,0.0,0.8593143935423,0.9662327095199348,-0.10691831597763479,2673.6380123702693
O2813838222025045,宝山区城市轨道交通设备制造企业名录,工业制造,数据接口,无条件开放,0,0,0.0,0.0364818115106405,0.1434092758340114,-0.10692746432337089,2673.638117203061
10204,上海市市容景观户外广告设施信息,城市建设,数据接口,无条件开放,0,0,0.0,0.7872942656462941,0.894426362896664,-0.10713209725036987,2673.638222035853
5551,静安区卫生健康系统下属事业单位信息,卫生健康,数据产品,无条件开放,0,0,0.0,0.7845686130621659,0.8918217221981826,-0.10725310913601671,2673.6383268686445
O1928138402025167,静安区新书推荐书单,文化休闲,数据产品,无条件开放,0,0,0.0,0.2526470279903554,0.3599091302466464,-0.10726210225629101,2673.6384317014363
AA9002015003,“双特”涉老行业受理部门,民生服务,数据产品,无条件开放,0,0,0.0,0.852395429290282,0.959757680657724,-0.10736225136744204,2673.638536534228
O2813839692025015,虹口区博士后创新实践基地新材料领域项目,经济建设,数据接口,无条件开放,0,0,0.0,0.0760037739805011,0.1834825061025223,-0.10747873212202122,2673.6386413670198
13725,奉贤区智慧工地管理信息系统_大型机械基本信息,城市建设,数据接口,有条件开放,0,0,0.0,0.3037005975469127,0.4114117168429617,-0.10771111929604898,2673.6387461998115
11472,浦东新区高等教育,教育科技,数据产品,无条件开放,0,0,0.0,0.4664010902610336,0.5742102985720468,-0.10780920831101315,2673.638851032603
8428,长风新村街道住宅小区对应居民区信息,民生服务,数据产品,无条件开放,0,0,0.0,0.5284621029458014,0.6363046300302899,-0.1078425270844885,2673.6389558653946
O2813842482025016,数据治理统计数据表,社会发展,数据接口,有条件开放,0,0,0.0,0.3792850403606248,0.4871847030105777,-0.10789966264995288,2673.6390606981863
1770,徐汇区科技孵化器企业一览表,经济建设,数据产品,无条件开放,0,0,0.0,0.6038368801761191,0.7120294244915621,-0.108192544315443,2673.639165530978
O1928138392025578,普陀区公共法律服务中心信息,民生服务,数据产品,无条件开放,0,0,0.0,0.1415242687912779,0.2497836434443963,-0.10825937465311838,2673.63927036377
AA9002014013,殡葬服务代理机构,民生服务,数据产品,无条件开放,0,0,0.0,0.8571129049166579,0.9653829511034184,-0.1082700461867605,2673.6393751965616
O1928138392025363,虹口区温泉店信息,民生服务,数据接口,无条件开放,0,0,0.0,0.4102107139113115,0.5185109845402767,-0.10830027062896519,2673.6394800293533
O5915184132025046,2025年上海市农业主推技术汇总表,民生服务,数据产品,无条件开放,0,0,0.0,0.0787294265646294,0.1870402423193422,-0.10831081575471278,2673.639584862145
10333,嘉定区行政事业性收费目录清单,民生服务,数据产品,无条件开放,0,0,0.0,0.4595869588007129,0.5679359584595414,-0.1083489996588285,2673.6396896949364
12731,青浦区就业保障指标统计,社保就业,数据接口,无条件开放,0,0,0.0,0.6778488311143726,0.7862082994304312,-0.1083594683160587,2673.639794527728
1544,上海市集中式供水卫生许可证,卫生健康,数据接口,有条件开放,0,0,0.0,0.8449523010797777,0.9534174125305126,-0.1084651114507349,2673.63989936052
AB6002018030,基于数字证书的外资企业信息管理系统审批部门信息,经济建设,数据产品,无条件开放,0,0,0.0,0.6084495230107978,0.7170056252704456,-0.10855610225964785,2673.6400041933116
O1928138402025231,静安区青年中心信息数据静安寺街道,民生服务,数据产品,无条件开放,0,0,0.0,0.0779955970227487,0.1870402423193422,-0.10904464529659348,2673.6401090261033
O1928138402025186,静安区民办中学点位信息,教育科技,数据产品,无条件开放,0,0,0.0,0.1198238809099486,0.2289052358286456,-0.10908135491869701,2673.640213858895
O1928138392025381,虹口区2024年月饼专项抽检信息汇总,卫生健康,数据接口,无条件开放,0,0,0.0,0.390187650697138,0.4993897477624084,-0.1092020970652704,2673.640318691687
10442,崇明区旅行社信息,文化休闲,数据产品,无条件开放,0,0,0.0,0.493343117727225,0.6025530073561229,-0.10920988962889794,2673.6404235244786
