数据集ID,数据资源名称,数据领域,数据资源提供部门,数据资源类型,开放属性,更新频率,ActualUse_type_percentile,PotentialUse_CRITIC_percentile,DormantScore_rule,ExpectedUse_model_percentile,DormantScore_model,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,detail_url
O1928138382025907,青浦区四区社区卫生服务中心签约服务情况,卫生健康,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3858828315703824,0.8048013418597337,0.4189185102893513,0.4789810252647028,0.0930981936943204,0.7958333333333333,0.8270833333333334,0.3972644104827034,0.42,0.9652987421383648,0.7749999999999999,0.6507503977060424,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025907&&companyFlag=0
O1928138382025768,青浦区服务业十强,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3220097640358014,0.7391760142572597,0.4171662502214582,0.4693364084285564,0.147326644392755,0.6833333333333335,0.7021039603960396,0.458889567245499,0.42,0.9652987421383648,0.7749999999999999,0.6993469857002865,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025768&&companyFlag=0
O1928138382025769,青浦区灯塔奖,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3533360455655004,0.7676905335989097,0.4143544880334093,0.5034070657301604,0.1500710201646599,0.7250000000000001,0.7132013201320131,0.4896190701079609,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025769&&companyFlag=0
13902,污水处理费月度汇总,民生服务,上海市水务局,数据接口,无条件开放,每天,0.4971521562245728,0.909738966348674,0.4125868101241011,0.6654785616940979,0.1683264054695251,0.7124999999999999,0.1006394389438943,0.5606139966203395,1.0,0.9344811320754716,0.7849999999999999,0.7955597127731849,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13902&&companyFlag=0
14051,闵行区投资机构信息,机构团体,上海市闵行区人民政府,数据接口,有条件开放,每天,0.3813059397884459,0.7881329279798721,0.4068269881914262,0.4733200545130517,0.0920141147246058,0.5375000000000001,0.609302805280528,0.4873718696677291,0.42,0.9652987421383648,0.975,0.773634595396312,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=14051&&companyFlag=0
O1928138402025143,静安区统计年鉴-2.3各街道、镇户籍人口性别结构,社会发展,上海市静安区人民政府,数据产品,无条件开放,每年,0.363154478580701,0.7696823566411574,0.4065278780604563,0.4412412202536953,0.0780867416729943,0.7291666666666666,0.7836221122112211,0.2290223972348446,1.0,0.481808176100629,0.475,0.6530751181314588,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138402025143&&companyFlag=0
O1928138382025926,青浦区残疾人健身点,文化休闲,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3335028478437754,0.7381276863402872,0.4046248384965118,0.5076003773980501,0.1740975295542747,0.5333333333333333,0.7055899339933993,0.3441419983784353,0.42,0.9652987421383648,0.975,0.6604132147901489,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025926&&companyFlag=0
O5915184212025044,浦东新区白事通-公墓,民生服务,上海市浦东新区人民政府,数据产品,无条件开放,每年,0.3390307226308957,0.7413775028829017,0.402346780252006,0.4184925044553936,0.0794617818244979,0.7541666666666665,0.4415016501650165,0.2059126813145955,1.0,0.4003616352201258,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184212025044&&companyFlag=0
O1928138382025771,青浦区创新型中小企业,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3533360455655004,0.7515462836775343,0.3982102381120339,0.4919802914351609,0.1386442458696605,0.6833333333333335,0.7056105610561056,0.4924109371479251,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025771&&companyFlag=0
12161,青浦区规模以上服务业企业主要指标按地区分,经济建设,上海市青浦区人民政府,数据产品,无条件开放,每年,0.488749459108611,0.8861515882167942,0.3974021291081832,0.6348673865185029,0.1461179274098919,0.6833333333333335,0.7751237623762377,0.1939537407730141,1.0,0.4102672955974843,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=12161&&companyFlag=0
O5915184212025007,浦东新区活动室,民生服务,上海市浦东新区人民政府,数据产品,无条件开放,每年,0.3213976633491995,0.7162176328755635,0.394819969526364,0.4529824929237865,0.131584829574587,0.7541666666666665,0.4345090759075908,0.1733698938655342,1.0,0.4003616352201258,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184212025007&&companyFlag=0
O1928138382025766,青浦区高新技术企业,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3335028478437754,0.7277492399622602,0.3942463921184847,0.520075479610022,0.1865726317662466,0.6833333333333335,0.6744018151815182,0.4924109371479251,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025766&&companyFlag=0
O1928138382025750,青浦区城区公共排水管道养护抽检情况汇总表,城市建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.4114117168429617,0.8038578467344586,0.3924461298914968,0.4824405073907118,0.0710287905477501,0.6791666666666666,0.7535891089108911,0.5328000893718484,0.42,0.9652987421383648,0.7749999999999999,0.6903764427211863,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025750&&companyFlag=0
13381,上海市学校分校区管理基本信息,教育科技,上海市教育委员会,数据产品,有条件开放,每年,0.4058848983124188,0.7962050529405598,0.3903201546281409,0.5237446273194255,0.1178597290070067,0.6833333333333335,0.7611386138613861,0.3939208678737378,1.0,0.26325,0.7849999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=13381&&companyFlag=0
O5915184212025070,浦东新区智慧帮办-事务受理中心,民生服务,上海市浦东新区人民政府,数据产品,无条件开放,每年,0.414106447425357,0.8036481811510641,0.389541733725707,0.4820211762239228,0.0679147287985658,0.7958333333333333,0.5289810231023102,0.1962713418611236,1.0,0.4003616352201258,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184212025070&&companyFlag=0
O1928138382025779,青浦区发展增速十强服务业,社会发展,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3703213995117982,0.7589894118880386,0.3886680123762404,0.4624174441765384,0.0920960446647402,0.6458333333333334,0.7437706270627062,0.4794891138417474,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025779&&companyFlag=0
O1928138382025754,青浦区殡仪馆接运遗体收费一览表,民生服务,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3858828315703824,0.7740853338924416,0.3882025023220591,0.4672397525946116,0.0813569210242292,0.7958333333333333,0.7507632013201321,0.4226986157099063,0.42,0.9652987421383648,0.7749999999999999,0.6553102560373211,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025754&&companyFlag=0
O1928138402025046,闵行区教育场所信息,教育科技,上海市闵行区人民政府,数据接口,有条件开放,不定期更新,0.3623881204231082,0.7497641262186812,0.3873760057955729,0.4335884264597966,0.0712003060366884,0.7250000000000001,0.6231641914191419,0.7615665750817194,0.42,0.5752987421383647,0.975,0.7993469857002865,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138402025046&&companyFlag=0
O1928138422025213,松江门户_开放数据_部分监测点主副食品均价表,民生服务,上海市松江区人民政府,数据产品,无条件开放,每年,0.3162051060147122,0.7034280322884998,0.3872229262737875,0.4042352447845686,0.0880301387698564,0.7541666666666665,0.6150165016501651,0.4020042528751308,1.0,0.4113679245283019,0.475,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138422025213&&companyFlag=0
14342,徐汇区爱心接力站信息表,民生服务,上海市徐汇区人民政府,数据产品,无条件开放,每年,0.3683470359151882,0.7508124541356537,0.3824654182204654,0.4740538840549324,0.1057068481397441,0.7958333333333333,0.2373143564356435,0.1785309013457312,1.0,0.6215880503144655,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=14342&&companyFlag=0
O1928138382025098,宝山区排污许可证核发许可信息,资源环境,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.3244266551276503,0.7048956913722613,0.3804690362446109,0.4705944019289234,0.1461677468012731,0.7208333333333333,0.6502475247524753,0.2653349846639657,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025098&&companyFlag=0
O1928138382025785,青浦区环境信息依法披露企业名单,资源环境,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3703213995117982,0.7507076213439564,0.3803862218321582,0.4661914246776392,0.0958700251658409,0.8041666666666666,0.6968028052805281,0.4295409464054951,0.42,0.9652987421383648,0.7749999999999999,0.673634595396312,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025785&&companyFlag=0
11623,林长制巡护事件信息,城市建设,上海市绿化和市容管理局,数据接口,有条件开放,每天,0.4703010577705451,0.8488311143725757,0.3785300566020306,0.5538316385365343,0.0835305807659891,0.6791666666666666,0.4553424092409241,0.7419412873710423,0.42,0.9652987421383648,0.985,0.7849347490761972,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=11623&&companyFlag=0
13221,商标国际分类一级表,经济建设,上海市知识产权局,数据接口,无条件开放,每季度,0.4572823433685923,0.8327916972428976,0.3755093538743052,0.5615892651221303,0.1043069217535379,0.6000000000000001,0.4719265676567656,0.4510257344047012,1.0,0.6756446540880503,0.585,0.7112551633673841,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13221&&companyFlag=0
O5915184212025005,浦东新区法律咨询,民生服务,上海市浦东新区人民政府,数据产品,无条件开放,每年,0.3643444396365209,0.7398050110074431,0.3754605713709221,0.4536639060698186,0.0893194664332977,0.7541666666666665,0.4483910891089109,0.1948622741632138,1.0,0.4003616352201258,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184212025005&&companyFlag=0
O1928138402025039,闵行区教育调查问卷填答汇总信息,民生服务,上海市闵行区人民政府,数据接口,无条件开放,不定期更新,0.3438771358828316,0.7092986686235454,0.3654215327407138,0.4766747038473634,0.1327975679645318,0.8374999999999999,0.716852310231023,0.8091213283936589,0.42,0.5752987421383647,0.7749999999999999,0.68081306162168,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138402025039&&companyFlag=0
O1928138382025117,宝山区《建设工程规划许可证》审批信息,城市建设,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.3842492427520554,0.7467239752594612,0.3624747325074058,0.4485795156725023,0.0643302729204469,0.6791666666666666,0.6877062706270627,0.3102089793307467,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025117&&companyFlag=0
O1928138382025756,青浦区百强,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3623881204231082,0.7159031345004717,0.3535150140773635,0.4819163434322256,0.1195282230091174,0.6833333333333335,0.6604579207920792,0.4924109371479251,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025756&&companyFlag=0
O6344680882025001,消防行政处罚信息公开数据,公共安全,上海市消防救援总队,数据产品,无条件开放,每月,0.4865858935525746,0.8395009959115212,0.3529151023589465,0.5564524583289653,0.0698665647763907,0.675,0.5828795379537954,0.4705509243561436,1.0,0.6052672955974843,0.585,0.565717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O6344680882025001&&companyFlag=0
14182,徐汇区志愿服务中心表,民生服务,上海市徐汇区人民政府,数据产品,无条件开放,每年,0.4261142362613587,0.772093510850194,0.3459792745888352,0.4983750917286927,0.072260855467334,0.8374999999999999,0.4984323432343234,0.1893133500868153,1.0,0.5885691823899372,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=14182&&companyFlag=0
14047,闵行区燃气企业信息,民生服务,上海市闵行区人民政府,数据接口,有条件开放,每天,0.3954434499593165,0.74106300450781,0.3456195545484935,0.4759408743054827,0.0804974243461662,0.8791666666666665,0.6308374587458746,0.4649572704041043,0.42,0.9652987421383648,0.7749999999999999,0.6573981668762109,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=14047&&companyFlag=0
11622,林长制巡护信息,城市建设,上海市绿化和市容管理局,数据接口,有条件开放,每天,0.4957282343368592,0.837718838452668,0.3419906041158088,0.5702903868330014,0.0745621524961421,0.6791666666666666,0.4171823432343234,0.7668132875350687,0.42,0.9652987421383648,0.985,0.7761828752832394,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=11622&&companyFlag=0
O1928138382025780,青浦区发展增速十强制造业,工业制造,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3909682668836452,0.7254429185449208,0.3344746516612756,0.4807631827235559,0.0897949158399107,0.5708333333333334,0.7333745874587458,0.4794891138417474,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025780&&companyFlag=0
O1928138382025050,嘉定区特色档案_上海市政府质量奖获奖名单,社会发展,上海市嘉定区人民政府,数据接口,无条件开放,每年,0.3813059397884459,0.7145403082084076,0.3332343684199617,0.4841178320578677,0.1028118922694217,0.6458333333333334,0.7266089108910891,0.7779007280239819,0.42,0.4542924528301887,0.975,0.7886486566218912,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025050&&companyFlag=0
O5485687432025011,职业卫生技术服务机构,卫生健康,上海市卫生健康委员会,数据接口,有条件开放,每月,0.3909682668836452,0.7154838033336828,0.3245155364500375,0.5125275186078205,0.1215592517241753,0.7541666666666665,0.6286303630363036,0.4238710579500199,0.42,0.8352987421383649,0.985,0.6691226335199949,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5485687432025011&&companyFlag=0
O5364112272025006,上海市劳模创新工作室信息,教育科技,上海市总工会,数据接口,无条件开放,每年,0.4337876322213181,0.7572072544291855,0.3234196222078673,0.5380018869902505,0.1042142547689324,0.6000000000000001,0.1526815181518152,0.4608359531284365,1.0,0.6402987421383648,0.7849999999999999,0.7861171444043169,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O5364112272025006&&companyFlag=0
O1928138382025731,长宁区楼宇党群服务阵地,机构团体,上海市长宁区人民政府,数据接口,无条件开放,每年,0.3909682668836452,0.7081455079148757,0.3171772410312305,0.4640947688436943,0.0731265019600491,0.4541666666666667,0.5385519801980198,0.2801635293636741,1.0,0.6402987421383648,0.575,0.66809827605196,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025731&&companyFlag=0
13830,闵行区用房标准表,民生服务,上海市闵行区人民政府,数据接口,有条件开放,每天,0.39879983726607,0.7075165111646923,0.3087166738986223,0.505818219939197,0.1070183826731269,0.7958333333333333,0.5981435643564357,0.4934347227472656,0.42,0.9652987421383648,0.7749999999999999,0.670900828051611,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13830&&companyFlag=0
