数据集ID,数据资源名称,数据领域,数据资源提供部门,数据资源类型,开放属性,更新频率,ActualUse_type_percentile,PotentialUse_CRITIC_percentile,DormantScore_rule,ExpectedUse_model_percentile,DormantScore_model,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,detail_url
14267,浦东新区主要备塘,资源环境,上海市浦东新区人民政府,数据产品,有条件开放,每年,0.1268931198615318,0.5860153055875877,0.4591221857260559,0.2200440297725128,0.093150909910981,0.6791666666666666,0.4795792079207921,0.3458216182379648,1.0,0.3981603773584906,0.575,0.6618215985586668,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=14267&&companyFlag=0
O1928138382025894,青浦区四区社区卫生服务人员素质,卫生健康,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3106183889340927,0.7694726910577628,0.45885430212367,0.4799245203899779,0.1693061314558852,0.7958333333333333,0.7854166666666667,0.3743905551320985,0.42,0.9652987421383648,0.7749999999999999,0.645559712773185,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025894&&companyFlag=0
O1928138392025397,奉贤区四个一批项目推进情况表,城市建设,上海市奉贤区人民政府,数据接口,有条件开放,每月,0.1834825061025223,0.6418911835622183,0.4584086774596959,0.2915399937100325,0.1080574876075101,0.8041666666666666,0.5715346534653465,0.6597555364896779,0.42,0.8011792452830189,0.7749999999999999,0.6285425506942878,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138392025397&&companyFlag=0
O4468094442026003,年度分类型规模以上服务业企业主要指标,经济建设,上海市统计局,数据产品,无条件开放,每年,0.1042838598009519,0.5608554355802495,0.4565715757792976,0.4758360415137855,0.3715521817128336,0.6416666666666667,0.6045379537953796,0.3144780386182091,0.8300000000000001,0.6083805031446541,0.485,0.6948392849611177,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O4468094442026003&&companyFlag=0
O1928138382025078,宝山区民办非企业单位登记信息,民生服务,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.3150151449588922,0.771254848516616,0.4562397035577237,0.4211133242478247,0.1060981792889325,0.8374999999999999,0.6995049504950495,0.2460807006165591,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025078&&companyFlag=0
O1928138382025092,宝山区河道管理范围内建设项目施工方案的审核信息,城市建设,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.332323669407183,0.7880280951881748,0.4557044257809918,0.421218157039522,0.0888944876323389,0.7208333333333333,0.7751856435643565,0.2544051664699793,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025092&&companyFlag=0
O1928138382025906,青浦区四区社区卫生服务机构布局及资源投入,卫生健康,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3764239218877135,0.8318482021176223,0.4554242802299088,0.4783520285145193,0.1019281066268058,0.8374999999999999,0.8624999999999999,0.3946881897152463,0.42,0.9652987421383648,0.7749999999999999,0.6507503977060424,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025906&&companyFlag=0
O1928138382025877,青浦区户外门牌招牌信息业务表,民生服务,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3813059397884459,0.8362511793689066,0.4549452395804607,0.4746828808051158,0.0933769410166699,0.8374999999999999,0.7584158415841584,0.5253896367887458,0.42,0.9652987421383648,0.7749999999999999,0.6785692471281632,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025877&&companyFlag=0
O5915184132025188,关于2021年农田建设项目的决算批复信息,民生服务,上海市大数据中心,数据产品,无条件开放,静态数据,0.2160320207702293,0.6705105356955656,0.4544785149253363,0.3251913198448474,0.1091592990746181,0.7541666666666665,0.7501237623762377,0.3265060914185803,1.0,0.2472877358490566,0.585,0.5707344361146203,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184132025188&&companyFlag=0
O1928138392025460,奉贤区民生保障_医疗救助_各街镇救助对象人数,城市建设,上海市奉贤区人民政府,数据接口,有条件开放,每月,0.1834825061025223,0.6364398783939617,0.4529573722914393,0.2782262291644826,0.0947437230619603,0.8458333333333333,0.9333333333333332,0.4985757390406902,0.42,0.8011792452830189,0.475,0.6202249983119547,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138392025460&&companyFlag=0
O1928138382025255,杨浦区智慧工地工地信息表,城市建设,上海市杨浦区人民政府,数据接口,有条件开放,每天,0.3623881204231082,0.8149701226543663,0.4525820022312581,0.479505189223189,0.1171170688000808,0.7625,0.6717409240924092,0.6928438728608217,0.42,0.7297641509433962,0.975,0.6904525530512229,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025255&&companyFlag=0
O1928138382025109,宝山区挖掘城市道路许可信息,城市建设,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.3101471224578104,0.7606667365551945,0.450519614097384,0.4090575532026418,0.0989104307448314,0.7625,0.6890882838283827,0.2838870947504334,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025109&&companyFlag=0
O1928138382025106,宝山区建设项目竣工规划资源验收信息,城市建设,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.3101471224578104,0.7599329070133137,0.4497857845555033,0.4154523534961736,0.1053052310383632,0.7208333333333333,0.709220297029703,0.2812673457655428,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025106&&companyFlag=0
O5915184212025020,浦东新区农村睦邻点,民生服务,上海市浦东新区人民政府,数据产品,无条件开放,每年,0.3128515794028559,0.7615053988887724,0.4486538194859165,0.4546598175909424,0.1418082381880865,0.7541666666666665,0.462273102310231,0.2145580135266089,1.0,0.4003616352201258,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184212025020&&companyFlag=0
O1928138382025085,宝山区建设项目环境影响评价文件的审批信息,资源环境,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.3484422327996538,0.7947373938567984,0.4462951610571446,0.4545549847992452,0.1061127519995914,0.7625,0.7654702970297029,0.2525667925425494,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025085&&companyFlag=0
O1928138402025083,闵行区马桥镇智慧社区垃圾投放报警信息,资源环境,上海市闵行区人民政府,数据接口,有条件开放,不定期更新,0.0121033360455655,0.4571758045916763,0.4450724685461107,0.153684872628158,0.1415815365825926,0.7625,0.6995874587458746,0.8763684665355848,0.42,0.5752987421383647,0.475,0.6,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138402025083&&companyFlag=0
1128,污染因子基本信息,公共安全,上海市生态环境局,数据产品,有条件开放,每天,0.4720900043271311,0.9150854387252332,0.4429954343981022,0.7391760142572597,0.2670860099301285,0.675,0.4337871287128713,0.5321102020205474,0.8300000000000001,0.9553930817610062,0.7849999999999999,0.7303252830164407,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=1128&&companyFlag=0
O1928138382025895,青浦区四区社区卫生服务中心床位设置,卫生健康,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3764239218877135,0.819163434322256,0.4427395124345424,0.4801341859733725,0.1037102640856589,0.8374999999999999,0.8312499999999999,0.401464466233508,0.42,0.9652987421383648,0.7749999999999999,0.6507503977060424,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025895&&companyFlag=0
O1928138382025758,青浦区区级智能工厂,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3001423921887713,0.7411678372995073,0.4410254451107359,0.4890449732676381,0.1889025810788668,0.6833333333333335,0.7021245874587458,0.4794891138417474,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025758&&companyFlag=0
O5915184122025001,宗教教职人员备案信息,民生服务,上海市大数据中心,数据产品,无条件开放,不定期更新,0.1589138900908697,0.5993290701331376,0.4404151800422679,0.349617360310305,0.1907034702194353,0.7958333333333333,0.4942244224422442,0.3873020463821836,1.0,0.3925943396226414,0.485,0.6599254361849097,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184122025001&&companyFlag=0
O1928138382025905,青浦区四区社区卫生服务中心重点人群健康管理,卫生健康,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3909682668836452,0.8280742216165217,0.4371059547328764,0.5018345738547018,0.1108663069710565,0.8374999999999999,0.8729166666666666,0.3743905551320985,0.42,0.9652987421383648,0.7749999999999999,0.645559712773185,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025905&&companyFlag=0
O1928138422025073,松江区公办幼儿园收费单位名单及信息,教育科技,上海市松江区人民政府,数据接口,有条件开放,每天,0.3335028478437754,0.7703113533913408,0.4368085055475654,0.4224761505398888,0.0889733026961134,0.6833333333333335,0.612190594059406,0.6466884253778007,0.42,0.7242610062893081,0.975,0.8019170626737462,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138422025073&&companyFlag=0
O1928138422025227,松江区统计月报金融机构存贷款余额,经济建设,上海市松江区人民政府,数据产品,无条件开放,每年,0.3539593249675465,0.789810252647028,0.4358509276794814,0.4896739700178216,0.135714645050275,0.6000000000000001,0.5691006600660066,0.6746365428424181,1.0,0.4124685534591195,0.475,0.7127174608824353,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138422025227&&companyFlag=0
O5915184132025119,水土保持设施自主验收报备,城市建设,上海市大数据中心,数据产品,无条件开放,不定期更新,0.2109476417135439,0.6467134919802915,0.4357658502667476,0.3034909319635182,0.0925432902499742,0.7625,0.7514438943894389,0.2604008307283688,1.0,0.3018254716981132,0.485,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184132025119&&companyFlag=0
O1928138402025056,闵行区颛桥镇垃圾清运车辆信息,资源环境,上海市闵行区人民政府,数据接口,有条件开放,不定期更新,0.0324450772986167,0.4670300870112171,0.4345850097126004,0.1715064472166893,0.1390613699180726,0.7208333333333333,0.6294554455445545,0.665072638969535,0.42,0.552185534591195,0.675,0.8217261344435873,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138402025056&&companyFlag=0
O1928138382025910,青浦区村居委会基本情况,民生服务,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3764239218877135,0.8103574798196876,0.4339335579319741,0.4914561274766747,0.1150322055889612,0.8374999999999999,0.7687499999999999,0.4665479878786906,0.42,0.9652987421383648,0.7749999999999999,0.6426680765959939,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025910&&companyFlag=0
O1928138382025865,青浦区艾滋病咨询检测,民生服务,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3001423921887713,0.7304748925463885,0.4303325003576171,0.5061327183142887,0.2059903261255174,0.8791666666666665,0.7278877887788778,0.3360120548780507,0.42,0.9652987421383648,0.7749999999999999,0.6323567359531127,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025865&&companyFlag=0
14352,徐汇区党建服务设施表,机构团体,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0999567286888792,0.5300345948212601,0.4300778661323808,0.2903868330013628,0.1904301043124836,0.5375000000000001,0.2588283828382838,0.2546808644769919,1.0,0.6215880503144655,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=14352&&companyFlag=0
14353,徐汇区教育设施表,教育科技,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.1552358286456079,0.5823461578781843,0.4271103292325764,0.3380857532236083,0.1828499245780004,0.6833333333333335,0.2268564356435643,0.2828896226767211,1.0,0.6215880503144655,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=14353&&companyFlag=0
O5915184142025101,上海市商务委员会关于本市拍卖企业2024年度监督核查情况,经济建设,上海市大数据中心,数据产品,无条件开放,不定期更新,0.2000216356555603,0.6265855959744208,0.4265639603188604,0.2864031869168676,0.0863815512613073,0.6416666666666667,0.7433168316831683,0.2823544606889082,1.0,0.3364622641509434,0.485,0.6446910064281653,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184142025101&&companyFlag=0
O1928138382025737,长宁区有线通感知设备数量,城市建设,上海市长宁区人民政府,数据产品,有条件开放,每年,0.0874080484638684,0.513156515358004,0.4257484668941355,0.1831428870950833,0.0957348386312149,0.6375,0.520503300330033,0.112811134455552,1.0,0.3981603773584906,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025737&&companyFlag=0
O1928138382025874,青浦区广告信息业务表,文化休闲,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3220097640358014,0.7447321522172136,0.4227223881814121,0.4514100010483279,0.1294002370125265,0.5333333333333333,0.6917491749174918,0.5755403036184614,0.42,0.9652987421383648,0.7749999999999999,0.6912114265694904,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025874&&companyFlag=0
1384,徐汇区养老机构设立信息,民生服务,上海市徐汇区人民政府办公室,数据产品,无条件开放,每年,0.4961055819991345,0.9182304224761504,0.4221248404770159,0.7392808470489569,0.2431752650498224,0.9208333333333332,0.7806311881188119,0.3185342776587364,1.0,0.4113679245283019,0.7749999999999999,0.7448392849611177,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=1384&&companyFlag=0
O1928138382025914,青浦区康复辅具租赁点名单,民生服务,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3335028478437754,0.7533284411363874,0.419825593292612,0.467868749344795,0.1343659015010196,0.7541666666666665,0.7291666666666666,0.4336917854003215,0.42,0.9652987421383648,0.7749999999999999,0.6573981668762109,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025914&&companyFlag=0
O5915184132025032,《测绘资质证书》单位名录,城市建设,上海市大数据中心,数据产品,无条件开放,不定期更新,0.1695153613154478,0.5889506237551106,0.4194352624396628,0.2988782891288395,0.1293629278133917,0.6791666666666666,0.3717409240924092,0.3750891133286481,1.0,0.3342610062893081,0.685,0.7707344361146202,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184132025032&&companyFlag=0
O1928138382025907,青浦区四区社区卫生服务中心签约服务情况,卫生健康,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3858828315703824,0.8048013418597337,0.4189185102893513,0.4789810252647028,0.0930981936943204,0.7958333333333333,0.8270833333333334,0.3972644104827034,0.42,0.9652987421383648,0.7749999999999999,0.6507503977060424,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025907&&companyFlag=0
O2813842482025008,黄浦区街道应急物资储备信息表,公共安全,上海市黄浦区人民政府,数据接口,有条件开放,每月,0.0723148901545972,0.4910367963098857,0.4187219061552885,0.1636439878393961,0.0913290976847989,0.7166666666666667,0.6668316831683169,0.6692218813638146,0.42,0.8187893081761006,0.475,0.6243843660422314,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813842482025008&&companyFlag=0
O1928138382025768,青浦区服务业十强,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3220097640358014,0.7391760142572597,0.4171662502214582,0.4693364084285564,0.147326644392755,0.6833333333333335,0.7021039603960396,0.458889567245499,0.42,0.9652987421383648,0.7749999999999999,0.6993469857002865,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025768&&companyFlag=0
O6344680872025028,上海市2023年享受新型墙体材料增值税即征即退政策的纳税人公示,经济建设,国家税务总局上海市税务局,数据产品,无条件开放,不定期更新,0.2077022933794894,0.6226019498899256,0.4148996565104361,0.3135548799664535,0.105852586586964,0.6000000000000001,0.8084158415841585,0.1658689738009452,1.0,0.3408647798742138,0.585,0.5446910064281654,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O6344680872025028&&companyFlag=0
O1928138382025769,青浦区灯塔奖,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3533360455655004,0.7676905335989097,0.4143544880334093,0.5034070657301604,0.1500710201646599,0.7250000000000001,0.7132013201320131,0.4896190701079609,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025769&&companyFlag=0
O1928138402025135,静安区静安寺街道门责商户信息,经济建设,上海市静安区人民政府,数据产品,无条件开放,每年,0.2814798788403289,0.6952510745361149,0.413771195695786,0.3675437676905336,0.0860638888502047,0.7250000000000001,0.7133663366336633,0.29905529203311,1.0,0.4069654088050315,0.475,0.6446910064281653,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138402025135&&companyFlag=0
O2813838802025163,嘉定区建筑垃圾事件信息,城市建设,上海市嘉定区人民政府,数据接口,有条件开放,每年,0.0121033360455655,0.4252018031240172,0.4130984670784516,0.1963518188489359,0.1842484828033704,0.6791666666666666,0.6771658415841585,0.7246266549991484,0.42,0.6402987421383648,0.475,0.75,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813838802025163&&companyFlag=0
13902,污水处理费月度汇总,民生服务,上海市水务局,数据接口,无条件开放,每天,0.4971521562245728,0.909738966348674,0.4125868101241011,0.6654785616940979,0.1683264054695251,0.7124999999999999,0.1006394389438943,0.5606139966203395,1.0,0.9344811320754716,0.7849999999999999,0.7955597127731849,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=13902&&companyFlag=0
O1928138382025971,长宁区财政收支情况,经济建设,上海市长宁区人民政府,数据产品,有条件开放,每年,0.0704240588489831,0.4782471957228221,0.407823136873839,0.316804696509068,0.2463806376600849,0.6416666666666667,0.5627681518151816,0.1866910719326912,1.0,0.4278773584905661,0.475,0.6338820064984548,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025971&&companyFlag=0
O1928138402025134,静安区静安寺街道居民区,民生服务,上海市静安区人民政府,数据产品,无条件开放,每年,0.2497836434443963,0.6570919383583185,0.4073082949139221,0.3499318586853968,0.1001482152410004,0.8374999999999999,0.6786509900990099,0.2165706782134182,1.0,0.4069654088050315,0.475,0.6446910064281653,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138402025134&&companyFlag=0
14051,闵行区投资机构信息,机构团体,上海市闵行区人民政府,数据接口,有条件开放,每天,0.3813059397884459,0.7881329279798721,0.4068269881914262,0.4733200545130517,0.0920141147246058,0.5375000000000001,0.609302805280528,0.4873718696677291,0.42,0.9652987421383648,0.975,0.773634595396312,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=14051&&companyFlag=0
O1928138382025926,青浦区残疾人健身点,文化休闲,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3335028478437754,0.7381276863402872,0.4046248384965118,0.5076003773980501,0.1740975295542747,0.5333333333333333,0.7055899339933993,0.3441419983784353,0.42,0.9652987421383648,0.975,0.6604132147901489,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025926&&companyFlag=0
O1928138382025793,青浦区磐石奖获奖企业代表,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.2798006509357201,0.6796309885732257,0.3998303376375056,0.4650382639689694,0.1852376130332493,0.6833333333333335,0.7091171617161717,0.3819916837865257,0.42,0.9652987421383648,0.7749999999999999,0.6612551633673841,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025793&&companyFlag=0
O5915184132025048,2026年农业农村领域标准预研制项目计划表,民生服务,上海市大数据中心,数据产品,无条件开放,静态数据,0.1807659022068368,0.579620505294056,0.3988546030872191,0.2836775343327393,0.1029116321259024,0.7541666666666665,0.73628300330033,0.217915482494726,1.0,0.2433254716981132,0.585,0.5530751181314588,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184132025048&&companyFlag=0
O2813840292026002,闵行区2025年7月份船舶航迹视图,民生服务,上海市闵行区人民政府,数据接口,无条件开放,不定期更新,0.1434092758340114,0.541671034699654,0.3982617588656426,0.2654890449732676,0.1220797691392562,0.7958333333333333,0.6849628712871287,0.9779609075754622,0.42,0.5752987421383647,0.475,0.6502336209975212,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813840292026002&&companyFlag=0
O1928138382025771,青浦区创新型中小企业,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3533360455655004,0.7515462836775343,0.3982102381120339,0.4919802914351609,0.1386442458696605,0.6833333333333335,0.7056105610561056,0.4924109371479251,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025771&&companyFlag=0
12161,青浦区规模以上服务业企业主要指标按地区分,经济建设,上海市青浦区人民政府,数据产品,无条件开放,每年,0.488749459108611,0.8861515882167942,0.3974021291081832,0.6348673865185029,0.1461179274098919,0.6833333333333335,0.7751237623762377,0.1939537407730141,1.0,0.4102672955974843,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=12161&&companyFlag=0
O5915184212025007,浦东新区活动室,民生服务,上海市浦东新区人民政府,数据产品,无条件开放,每年,0.3213976633491995,0.7162176328755635,0.394819969526364,0.4529824929237865,0.131584829574587,0.7541666666666665,0.4345090759075908,0.1733698938655342,1.0,0.4003616352201258,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O5915184212025007&&companyFlag=0
O1928138382025766,青浦区高新技术企业,经济建设,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3335028478437754,0.7277492399622602,0.3942463921184847,0.520075479610022,0.1865726317662466,0.6833333333333335,0.6744018151815182,0.4924109371479251,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025766&&companyFlag=0
O2813838122025002,双公示信息表-信用杨浦,民生服务,上海市杨浦区人民政府,数据接口,有条件开放,每天,0.1236777868185516,0.5155676695670406,0.3918898827484889,0.2192053674389349,0.0955275806203833,0.7124999999999999,0.5482054455445544,0.6903826086575814,0.42,0.9652987421383648,0.475,0.6112544553328545,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813838122025002&&companyFlag=0
O1928138412025051,徐汇区邻里汇(社区综合为老服务中心),民生服务,上海市徐汇区人民政府,数据产品,无条件开放,每年,0.2459974037213327,0.6367543767690533,0.3907569730477206,0.3339972743474159,0.0879998706260832,0.7958333333333333,0.7265676567656766,0.1553964634001572,1.0,0.4069654088050315,0.475,0.6338820064984548,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138412025051&&companyFlag=0
13381,上海市学校分校区管理基本信息,教育科技,上海市教育委员会,数据产品,有条件开放,每年,0.4058848983124188,0.7962050529405598,0.3903201546281409,0.5237446273194255,0.1178597290070067,0.6833333333333335,0.7611386138613861,0.3939208678737378,1.0,0.26325,0.7849999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=13381&&companyFlag=0
O1928138382025779,青浦区发展增速十强服务业,社会发展,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3703213995117982,0.7589894118880386,0.3886680123762404,0.4624174441765384,0.0920960446647402,0.6458333333333334,0.7437706270627062,0.4794891138417474,0.42,0.9652987421383648,0.7749999999999999,0.67229256963487,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025779&&companyFlag=0
O1928138422025213,松江门户_开放数据_部分监测点主副食品均价表,民生服务,上海市松江区人民政府,数据产品,无条件开放,每年,0.3162051060147122,0.7034280322884998,0.3872229262737875,0.4042352447845686,0.0880301387698564,0.7541666666666665,0.6150165016501651,0.4020042528751308,1.0,0.4113679245283019,0.475,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138422025213&&companyFlag=0
O1928138382025242,杨浦区楼道堆物传感器日志表,城市建设,上海市杨浦区人民政府,数据接口,有条件开放,每天,0.3106183889340927,0.6965090680364818,0.385890679102389,0.4330642625013104,0.1224458735672177,0.6375,0.5517120462046204,0.9215575943573828,0.42,0.7286635220125786,0.7749999999999999,0.6903764427211863,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025242&&companyFlag=0
O1928138422025255,黄浦区企业性质统计表,经济建设,上海市黄浦区人民政府,数据产品,无条件开放,每年,0.2437256598874946,0.6276339238913933,0.3839082640038986,0.3358842645979662,0.0921586047104716,0.6833333333333335,0.6397689768976897,0.2675295277740992,1.0,0.4300786163522013,0.475,0.6707344361146202,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138422025255&&companyFlag=0
14342,徐汇区爱心接力站信息表,民生服务,上海市徐汇区人民政府,数据产品,无条件开放,每年,0.3683470359151882,0.7508124541356537,0.3824654182204654,0.4740538840549324,0.1057068481397441,0.7958333333333333,0.2373143564356435,0.1785309013457312,1.0,0.6215880503144655,0.975,0.5717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=14342&&companyFlag=0
O2813842482025205,黄浦区瑞金二路街道老干部,机构团体,上海市黄浦区人民政府,数据接口,有条件开放,每月,0.0121033360455655,0.3941712967816333,0.3820679607360678,0.1821993919698081,0.1700960559242426,0.4958333333333333,0.5601072607260726,0.5388189370504168,0.42,0.8099842767295597,0.675,0.6821331759790523,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813842482025205&&companyFlag=0
O2813841502026177,徐汇区职业健康检查机构,卫生健康,上海市徐汇区人民政府,数据产品,无条件开放,每年,0.1045002163565556,0.4865289862669043,0.3820287699103487,0.2999266170458119,0.1954264006892563,0.8791666666666665,0.7348391089108911,0.0951371563748025,1.0,0.5732971698113208,0.275,0.3025,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026177&&companyFlag=0
O1928138382025098,宝山区排污许可证核发许可信息,资源环境,上海市宝山区人民政府,数据产品,无条件开放,不定期更新,0.3244266551276503,0.7048956913722613,0.3804690362446109,0.4705944019289234,0.1461677468012731,0.7208333333333333,0.6502475247524753,0.2653349846639657,1.0,0.3386635220125786,0.7749999999999999,0.4717261344435873,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O1928138382025098&&companyFlag=0
O1928138382025785,青浦区环境信息依法披露企业名单,资源环境,上海市青浦区人民政府,数据接口,有条件开放,每天,0.3703213995117982,0.7507076213439564,0.3803862218321582,0.4661914246776392,0.0958700251658409,0.8041666666666666,0.6968028052805281,0.4295409464054951,0.42,0.9652987421383648,0.7749999999999999,0.673634595396312,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025785&&companyFlag=0
O1928138392025393,奉贤区四个一批项目进度统计表,城市建设,上海市奉贤区人民政府,数据接口,有条件开放,每月,0.1834825061025223,0.5625327602474054,0.379050254144883,0.306006918964252,0.1225244128617297,0.7625,0.5361386138613861,0.5693021057850606,0.42,0.8352987421383649,0.7749999999999999,0.6263478990823114,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138392025393&&companyFlag=0
O1928138382025792,青浦区农村人居环境长效管护责任清单汇总表,资源环境,上海市青浦区人民政府,数据接口,有条件开放,每天,0.2676973148901546,0.6466086591885942,0.3789113442984396,0.4850613271831429,0.2173640122929883,0.7208333333333333,0.799381188118812,0.4656070706978966,0.42,0.9652987421383648,0.575,0.582930395114271,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O1928138382025792&&companyFlag=0
